# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;
8.000000000000000E+007;-3.076525414596120E+000;3.415226324557924E+001;
8.003500000000000E+007;-3.122684340613557E+000;3.343203969356854E+001;
8.007000000000000E+007;-3.122302734194572E+000;3.279017078387078E+001;
8.010500000000000E+007;-3.140340204955836E+000;3.337177932441755E+001;
8.014000000000000E+007;-3.118797557127969E+000;3.096955678632706E+001;
8.017500000000000E+007;-3.203415385557233E+000;3.126668310224324E+001;
8.021000000000000E+007;-3.146404358204277E+000;2.951302083112826E+001;
8.024500000000000E+007;-3.205959867500290E+000;3.040919654126359E+001;
8.028000000000000E+007;-3.281886996689519E+000;3.072325306039960E+001;
8.031500000000000E+007;-3.355425201959501E+000;3.036210348759098E+001;
8.035000000000000E+007;-3.346113188875714E+000;2.841593863372284E+001;
8.038500000000000E+007;-3.339003485797845E+000;2.596329470200869E+001;
8.042000000000000E+007;-3.341457235608592E+000;2.621326643267376E+001;
8.045500000000000E+007;-3.401052394950349E+000;2.708427757976708E+001;
8.049000000000000E+007;-3.445429597379719E+000;2.595893760352455E+001;
8.052500000000000E+007;-3.468607440506268E+000;2.626911109631759E+001;
8.056000000000000E+007;-3.486291024230404E+000;2.437264451459404E+001;
8.059500000000000E+007;-3.547321144150484E+000;2.359352521624580E+001;
8.063000000000000E+007;-3.631409610614659E+000;2.390140634185347E+001;
8.066500000000000E+007;-3.640457624187955E+000;2.308699783343840E+001;
8.070000000000000E+007;-3.669750295452684E+000;2.266834233035866E+001;
8.073500000000000E+007;-3.774288366755136E+000;2.251467996653631E+001;
8.077000000000000E+007;-3.800002363183487E+000;2.144531284571018E+001;
8.080500000000000E+007;-3.885016354090735E+000;2.181234339194427E+001;
8.084000000000000E+007;-3.845954529026278E+000;1.878594747944295E+001;
8.087500000000000E+007;-3.906444387988622E+000;1.974874275528362E+001;
8.091000000000000E+007;-3.969634589852539E+000;1.921290222629448E+001;
8.094500000000000E+007;-3.972741302596895E+000;1.708932745526812E+001;
8.098000000000000E+007;-4.090856423276466E+000;1.958808452958045E+001;
8.101500000000000E+007;-4.199409839040302E+000;1.833751831339043E+001;
8.105000000000000E+007;-4.245815842636114E+000;1.688651132111150E+001;
8.108500000000000E+007;-4.255658644584304E+000;1.520104211089130E+001;
8.112000000000000E+007;-4.298960308963355E+000;1.398295129625185E+001;
8.115500000000000E+007;-4.359631269499905E+000;1.477524423666853E+001;
8.119000000000000E+007;-4.495173516012008E+000;1.500625947495949E+001;
8.122500000000000E+007;-4.510617166037548E+000;1.178906033130549E+001;
8.126000000000000E+007;-4.567964314890175E+000;1.194996117046628E+001;
8.129500000000000E+007;-4.696611402442358E+000;1.085256868911993E+001;
8.133000000000000E+007;-4.792436528076471E+000;1.098182647145093E+001;
8.136500000000000E+007;-4.800554809626542E+000;9.409684717524879E+000;
8.140000000000000E+007;-4.930300945524738E+000;8.040888120906297E+000;
