# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;
8.000000000000000E+007;-2.709044483033762E+000;3.723112595837832E+001;
8.003500000000000E+007;-2.759359249202843E+000;3.720865668103497E+001;
8.007000000000000E+007;-2.802329025590178E+000;3.839843730199786E+001;
8.010500000000000E+007;-2.754244435004786E+000;3.647434627812149E+001;
8.014000000000000E+007;-2.824054078230976E+000;3.667373762106357E+001;
8.017500000000000E+007;-2.854200409835923E+000;3.720625525076613E+001;
8.021000000000000E+007;-2.851166805104299E+000;3.737518649696857E+001;
8.024500000000000E+007;-2.890273493552923E+000;3.703560363917595E+001;
8.028000000000000E+007;-2.970554988059328E+000;3.691524457164254E+001;
8.031500000000000E+007;-2.972817932841657E+000;3.584495682577256E+001;
8.035000000000000E+007;-2.886501658212537E+000;3.342154560390200E+001;
8.038500000000000E+007;-2.942783161714556E+000;3.343602640592594E+001;
8.042000000000000E+007;-2.978090749587648E+000;3.323248298398583E+001;
8.045500000000000E+007;-3.083422762582779E+000;3.387810861257317E+001;
8.049000000000000E+007;-3.024090528064890E+000;3.228463759709756E+001;
8.052500000000000E+007;-2.993198003619822E+000;3.091299207053965E+001;
8.056000000000000E+007;-3.054783991890042E+000;3.189049656176445E+001;
8.059500000000000E+007;-3.088368357041060E+000;3.096475547791936E+001;
8.063000000000000E+007;-3.148031037465656E+000;3.016626303727769E+001;
8.066500000000000E+007;-3.060160315760808E+000;2.911403056069038E+001;
8.070000000000000E+007;-3.129321256086431E+000;2.778015521165185E+001;
8.073500000000000E+007;-3.134881435914493E+000;2.771523346977937E+001;
8.077000000000000E+007;-3.229551059143480E+000;2.763979588685248E+001;
8.080500000000000E+007;-3.234858543609407E+000;2.761860541332681E+001;
8.084000000000000E+007;-3.319501078105662E+000;2.803624807812647E+001;
8.087500000000000E+007;-3.307959018142478E+000;2.693096866934269E+001;
8.091000000000000E+007;-3.283595557625673E+000;2.565844592015339E+001;
8.094500000000000E+007;-3.358502300743179E+000;2.593107952193276E+001;
8.098000000000000E+007;-3.321490006186293E+000;2.510736598942186E+001;
8.101500000000000E+007;-3.453172781246155E+000;2.500910632981714E+001;
8.105000000000000E+007;-3.434436757331440E+000;2.311083260171802E+001;
8.108500000000000E+007;-3.460438573319056E+000;2.221332582361901E+001;
8.112000000000000E+007;-3.525553104098815E+000;2.227547512683056E+001;
8.115500000000000E+007;-3.593555573000562E+000;2.211236516430923E+001;
8.119000000000000E+007;-3.586859276705588E+000;2.070608457690922E+001;
8.122500000000000E+007;-3.640724009448503E+000;2.124658784656475E+001;
8.126000000000000E+007;-3.650806228100812E+000;1.866463080490669E+001;
8.129500000000000E+007;-3.715148257328761E+000;1.957839750064356E+001;
8.133000000000000E+007;-3.771239018434419E+000;1.879888993916758E+001;
8.136500000000000E+007;-3.770569611864925E+000;1.651219968485724E+001;
8.140000000000000E+007;-3.852921456059243E+000;1.840380320274403E+001;
8.143500000000000E+007;-3.910807836548108E+000;1.609151039561435E+001;
8.147000000000000E+007;-4.000676973475908E+000;1.754650849645326E+001;
8.150500000000000E+007;-3.958938800491465E+000;1.421521453927237E+001;
8.154000000000000E+007;-4.038812411073615E+000;1.632973030754008E+001;
8.157500000000000E+007;-4.103999263581424E+000;1.424100652654401E+001;
8.161000000000000E+007;-4.184018085221720E+000;1.267717579838150E+001;
8.164500000000000E+007;-4.240326147638475E+000;1.123962364978948E+001;
8.168000000000000E+007;-4.332402670249326E+000;1.237772533297774E+001;
8.171500000000000E+007;-4.398663927160968E+000;1.101516833407070E+001;
8.175000000000000E+007;-4.409288426417051E+000;9.853711304443390E+000;
8.178500000000000E+007;-4.537704192868588E+000;1.038556134764249E+001;
8.182000000000000E+007;-4.616127559854046E+000;1.001370536413855E+001;
8.185500000000000E+007;-4.681781720863947E+000;8.356956007846403E+000;
8.189000000000000E+007;-4.781798129782850E+000;8.829859423919354E+000;
8.192500000000000E+007;-4.888380325955835E+000;7.905346774601453E+000;
8.196000000000000E+007;-4.971654898181347E+000;8.046149145754169E+000;
8.199500000000000E+007;-5.056964355673049E+000;5.117213851338183E+000;
8.203000000000000E+007;-5.102607819575922E+000;5.579915964566151E+000;
8.206500000000000E+007;-5.151257249476347E+000;2.739255030858117E+000;
8.210000000000000E+007;-5.300186277087898E+000;1.974560217909655E+000;
8.213500000000000E+007;-5.465735209143242E+000;2.392010311804632E+000;
8.217000000000000E+007;-5.535443149339969E+000;8.352834259261105E-001;
8.220500000000000E+007;-5.675375170574246E+000;9.164463907507311E-001;
8.224000000000000E+007;-5.768314280779415E+000;-1.897415732126161E+000;
8.227500000000000E+007;-5.943520723396887E+000;-1.785110552989111E+000;
8.231000000000000E+007;-6.057762256288985E+000;-1.769859716900827E+000;
8.234500000000000E+007;-6.228831292450447E+000;-3.662745875830379E+000;
8.238000000000000E+007;-6.322926894935214E+000;-4.181633167575932E+000;
8.241500000000000E+007;-6.496447929714964E+000;-5.427535218467035E+000;
8.245000000000000E+007;-6.622252122912150E+000;-6.186110995409938E+000;
8.248500000000000E+007;-6.831099458818566E+000;-8.127849983953380E+000;
8.252000000000000E+007;-7.008271328394410E+000;-8.742904450957234E+000;
8.255500000000000E+007;-7.117737037348188E+000;-8.555397669542145E+000;
8.259000000000000E+007;-7.442379562584203E+000;-9.607077762011359E+000;
8.262500000000000E+007;-7.682331135279436E+000;-1.021147751922020E+001;
8.266000000000000E+007;-7.936405713649903E+000;-1.112203769796422E+001;
8.269500000000000E+007;-8.155478820403019E+000;-1.282243538239726E+001;
8.273000000000000E+007;-8.361739826953022E+000;-1.374032605382790E+001;
8.276500000000000E+007;-8.683230115262688E+000;-1.490419621186043E+001;
8.280000000000000E+007;-8.926159955765286E+000;-1.695508282741907E+001;
8.283500000000000E+007;-9.241895925523007E+000;-1.757258650502899E+001;
8.287000000000000E+007;-9.689298544704716E+000;-1.826760255477403E+001;
8.290500000000000E+007;-1.000649579315135E+001;-2.107756238836684E+001;
8.294000000000000E+007;-1.035488688531954E+001;-2.115067213646401E+001;
8.297500000000000E+007;-1.086665517912156E+001;-2.111299444590656E+001;
8.301000000000000E+007;-1.112156748336158E+001;-2.352893104210426E+001;
