# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;
8.100000000000000E+007;-7.960544919283372E-001;-1.394016975199995E+002;
8.103500000000000E+007;-7.668772421589415E-001;-1.392509521100075E+002;
8.107000000000000E+007;-7.700723035342033E-001;-1.396972201343963E+002;
8.110500000000000E+007;-8.045170131918440E-001;-1.400896845464023E+002;
8.114000000000000E+007;-7.896975663498749E-001;-1.405875977587715E+002;
8.117500000000000E+007;-7.427488878844116E-001;-1.396569646175591E+002;
8.121000000000000E+007;-8.345639372814586E-001;-1.417749376262793E+002;
8.124500000000000E+007;-8.475453883490114E-001;-1.420944646686396E+002;
8.128000000000000E+007;-7.795051839246900E-001;-1.415408801397861E+002;
8.131500000000000E+007;-7.870258090621793E-001;-1.409534274480150E+002;
8.135000000000000E+007;-7.253955796143987E-001;-1.393982849814972E+002;
8.138500000000000E+007;-8.367258765502091E-001;-1.428174934244806E+002;
8.142000000000000E+007;-7.886239877211757E-001;-1.422064919126129E+002;
8.145500000000000E+007;-7.959014539857182E-001;-1.426792051241866E+002;
8.149000000000000E+007;-7.862758868529489E-001;-1.427383370146506E+002;
8.152500000000000E+007;-8.421564938142266E-001;-1.435592503092198E+002;
8.156000000000000E+007;-8.067489469767226E-001;-1.439212798894126E+002;
8.159500000000000E+007;-8.082141680071673E-001;-1.436625764532527E+002;
8.163000000000000E+007;-8.338975294725149E-001;-1.440453173130092E+002;
8.166500000000000E+007;-8.149038979379272E-001;-1.436087919449514E+002;
8.170000000000000E+007;-7.798254853420731E-001;-1.433168437159628E+002;
8.173500000000000E+007;-8.240739419203794E-001;-1.444171074775198E+002;
8.177000000000000E+007;-8.076570401900606E-001;-1.450361347121383E+002;
8.180500000000000E+007;-7.839631128152723E-001;-1.438796373822318E+002;
8.184000000000000E+007;-8.407555472066689E-001;-1.456040690694394E+002;
8.187500000000000E+007;-8.569086806491670E-001;-1.456412196848364E+002;
8.191000000000000E+007;-7.543541904672722E-001;-1.438756262328399E+002;
8.194500000000000E+007;-8.315577563046595E-001;-1.470069353003059E+002;
8.198000000000000E+007;-8.071690784504096E-001;-1.463771801594273E+002;
8.201500000000000E+007;-8.183388637065215E-001;-1.464290019070865E+002;
