# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;
8.100000000000000E+007;-1.079536220514302E+000;-1.545370000963141E+002;
8.103500000000000E+007;-1.051503336940328E+000;-1.535330448968392E+002;
8.107000000000000E+007;-1.046022759640982E+000;-1.542205654167395E+002;
8.110500000000000E+007;-1.097550785448801E+000;-1.552963948218772E+002;
8.114000000000000E+007;-1.073127753760688E+000;-1.551968915529577E+002;
8.117500000000000E+007;-1.090863963873560E+000;-1.552093448655521E+002;
8.121000000000000E+007;-1.115676342578728E+000;-1.559635757427556E+002;
8.124500000000000E+007;-1.061452309604202E+000;-1.552296294793291E+002;
8.128000000000000E+007;-1.118689755150945E+000;-1.575371032362359E+002;
8.131500000000000E+007;-1.184163815019332E+000;-1.589838298257839E+002;
8.135000000000000E+007;-1.141307074005619E+000;-1.575514792264317E+002;
8.138500000000000E+007;-1.186577902339711E+000;-1.589797744255615E+002;
8.142000000000000E+007;-1.195675084328119E+000;-1.594190500567121E+002;
8.145500000000000E+007;-1.173261521201729E+000;-1.594840091749213E+002;
8.149000000000000E+007;-1.282224260945602E+000;-1.624282367110436E+002;
8.152500000000000E+007;-1.226007340956163E+000;-1.605391307583376E+002;
8.156000000000000E+007;-1.322198872691889E+000;-1.625886260320536E+002;
8.159500000000000E+007;-1.317216374261379E+000;-1.630639320357132E+002;
8.163000000000000E+007;-1.314766941273639E+000;-1.623263150618558E+002;
8.166500000000000E+007;-1.392185159360105E+000;-1.644477102984407E+002;
8.170000000000000E+007;-1.417755032852418E+000;-1.653299926724767E+002;
8.173500000000000E+007;-1.450950012478991E+000;-1.649673305142362E+002;
8.177000000000000E+007;-1.470831489813437E+000;-1.660589928275664E+002;
8.180500000000000E+007;-1.515181236359414E+000;-1.666686107288844E+002;
8.184000000000000E+007;-1.508028218295912E+000;-1.657156753951800E+002;
8.187500000000000E+007;-1.570507631996911E+000;-1.679673581840434E+002;
8.191000000000000E+007;-1.653934757972536E+000;-1.699077241046608E+002;
8.194500000000000E+007;-1.710638276584804E+000;-1.701562092793921E+002;
8.198000000000000E+007;-1.807547197264568E+000;-1.716692390376419E+002;
8.201500000000000E+007;-1.849318111063485E+000;-1.731207858739578E+002;
8.205000000000000E+007;-1.890254346115551E+000;-1.735138198164046E+002;
8.208500000000000E+007;-1.980534710937194E+000;-1.749861611838595E+002;
8.212000000000000E+007;-2.044274504954282E+000;-1.751825826850179E+002;
8.215500000000000E+007;-2.121913526441698E+000;-1.765467589254996E+002;
8.219000000000000E+007;-2.207593212753686E+000;-1.755728026595631E+002;
8.222500000000000E+007;-2.426370095759969E+000;-1.794339574295948E+002;
8.226000000000000E+007;-2.490689578933199E+000;1.795940626183876E+002;
8.229500000000000E+007;-2.654005579736344E+000;1.778527698761836E+002;
8.233000000000000E+007;-2.814811814801918E+000;1.770880882244916E+002;
8.236500000000000E+007;-2.974946099345137E+000;1.750184230208386E+002;
8.240000000000000E+007;-3.145886913708874E+000;1.744413654136429E+002;
8.243500000000000E+007;-3.403180430415759E+000;1.720737991266975E+002;
8.247000000000000E+007;-3.672446630462981E+000;1.710543281963904E+002;
8.250500000000000E+007;-3.958451795454161E+000;1.680694912267088E+002;
8.254000000000000E+007;-4.280567852521731E+000;1.649028957301078E+002;
8.257500000000000E+007;-4.719163625800508E+000;1.643118406850199E+002;
8.261000000000000E+007;-5.130967931656002E+000;1.625342469129858E+002;
8.264500000000000E+007;-5.645207397367809E+000;1.587241808976258E+002;
8.268000000000000E+007;-6.325560540378571E+000;1.556995858534676E+002;
8.271500000000000E+007;-7.068376596041727E+000;1.551357815903083E+002;
8.275000000000000E+007;-8.012717291803424E+000;1.500778225408781E+002;
8.278500000000000E+007;-9.057308129528879E+000;1.481077493827704E+002;
8.282000000000000E+007;-1.033937172854182E+001;1.471214740023389E+002;
8.285500000000000E+007;-1.203365300996008E+001;1.452193890162296E+002;
8.289000000000000E+007;-1.423312950247142E+001;1.442866590971283E+002;
8.292500000000000E+007;-1.718210251818355E+001;1.430255098180578E+002;
8.296000000000000E+007;-2.170839171723738E+001;1.528354054805300E+002;
8.299500000000000E+007;-2.813572714233806E+001;-1.638493128107673E+002;
8.303000000000000E+007;-2.444970296687993E+001;-1.011458712187550E+002;
8.306500000000000E+007;-1.873661694573313E+001;-8.737746227585747E+001;
8.310000000000000E+007;-1.526839313118060E+001;-8.466898390586515E+001;
8.313500000000000E+007;-1.278418444250401E+001;-8.525931233698124E+001;
8.317000000000000E+007;-1.100583020691614E+001;-8.667448596138954E+001;
8.320500000000000E+007;-9.543116574460081E+000;-8.876638478805809E+001;
8.324000000000000E+007;-8.370087425850889E+000;-9.191525426474483E+001;
8.327500000000000E+007;-7.446876330659199E+000;-9.485134536087800E+001;
8.331000000000000E+007;-6.559466880089301E+000;-9.619310125543325E+001;
8.334500000000000E+007;-6.009205811266462E+000;-9.966485237558385E+001;
8.338000000000000E+007;-5.420291326364214E+000;-1.017892948394005E+002;
8.341500000000000E+007;-4.900730634065587E+000;-1.039910148381226E+002;
8.345000000000000E+007;-4.453695255845263E+000;-1.063528165730783E+002;
8.348500000000000E+007;-4.162972217988935E+000;-1.084688347278586E+002;
8.352000000000000E+007;-3.802309617191088E+000;-1.095001155329007E+002;
8.355500000000000E+007;-3.568439644675980E+000;-1.143482644326395E+002;
8.359000000000000E+007;-3.283057593037264E+000;-1.140076263300365E+002;
8.362500000000000E+007;-2.995567878777627E+000;-1.147999607024599E+002;
8.366000000000000E+007;-2.888784514868317E+000;-1.173713677278948E+002;
8.369500000000000E+007;-2.749659437974378E+000;-1.195577038588511E+002;
8.373000000000000E+007;-2.534521560824752E+000;-1.189770608912858E+002;
8.376500000000000E+007;-2.475029958925309E+000;-1.220794999066070E+002;
8.380000000000000E+007;-2.340531789978229E+000;-1.235084059743272E+002;
8.383500000000000E+007;-2.260037030322897E+000;-1.257709529125929E+002;
8.387000000000000E+007;-2.132318128401152E+000;-1.256182758978791E+002;
8.390500000000000E+007;-2.065219114045834E+000;-1.269349021549044E+002;
8.394000000000000E+007;-1.922013232661422E+000;-1.267795962187322E+002;
8.397500000000000E+007;-1.847627580890046E+000;-1.272626754209637E+002;
8.401000000000000E+007;-1.800665341006859E+000;-1.304387465440353E+002;
