# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;
8.100000000000000E+007;-8.647310910764680E-001;-1.442141903782907E+002;
8.103500000000000E+007;-8.468467995947775E-001;-1.437175189487034E+002;
8.107000000000000E+007;-8.141968382271988E-001;-1.433636287786435E+002;
8.110500000000000E+007;-7.856195426232385E-001;-1.425391107890519E+002;
8.114000000000000E+007;-8.625716551489570E-001;-1.454685584560862E+002;
8.117500000000000E+007;-8.429622007772524E-001;-1.446520251366212E+002;
8.121000000000000E+007;-8.274259346070184E-001;-1.444781592121000E+002;
8.124500000000000E+007;-7.652524391390130E-001;-1.434105215860434E+002;
8.128000000000000E+007;-8.620962730058683E-001;-1.456407883203281E+002;
8.131500000000000E+007;-8.878880882730731E-001;-1.465196979580600E+002;
8.135000000000000E+007;-7.641345283226955E-001;-1.437439398766985E+002;
8.138500000000000E+007;-8.361716675800905E-001;-1.464696830338666E+002;
8.142000000000000E+007;-8.499062318473333E-001;-1.462138564503596E+002;
8.145500000000000E+007;-8.049900508299310E-001;-1.456840950070977E+002;
8.149000000000000E+007;-8.480105224645821E-001;-1.461384681641404E+002;
8.152500000000000E+007;-7.847560779657422E-001;-1.454284842999665E+002;
8.156000000000000E+007;-8.132550873673133E-001;-1.453273828400821E+002;
8.159500000000000E+007;-8.615990838210691E-001;-1.469624241228405E+002;
8.163000000000000E+007;-8.310094393222693E-001;-1.474246250139396E+002;
8.166500000000000E+007;-7.892948893418343E-001;-1.459132121871089E+002;
8.170000000000000E+007;-8.508233649591647E-001;-1.490741172201136E+002;
8.173500000000000E+007;-8.623287789874329E-001;-1.486564620103316E+002;
8.177000000000000E+007;-8.151882607373838E-001;-1.478731397926494E+002;
8.180500000000000E+007;-8.538613861250731E-001;-1.474397625077902E+002;
8.184000000000000E+007;-7.836542756826305E-001;-1.478235413522747E+002;
8.187500000000000E+007;-8.819035679979588E-001;-1.493518600632245E+002;
8.191000000000000E+007;-8.391396117520409E-001;-1.498481905482398E+002;
8.194500000000000E+007;-8.510775379330147E-001;-1.497297993533511E+002;
8.198000000000000E+007;-8.458136498118255E-001;-1.499955614768508E+002;
8.201500000000000E+007;-8.824141197479092E-001;-1.505692334945117E+002;
8.205000000000000E+007;-9.000717533920578E-001;-1.520379233281079E+002;
