# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;
8.000000000000000E+007;-7.462313040903961E-001;-1.480697798748965E+002;
8.003500000000000E+007;-7.454096219013525E-001;-1.484959849039281E+002;
8.007000000000000E+007;-7.381086107761241E-001;-1.490171648613151E+002;
8.010500000000000E+007;-7.010119249089183E-001;-1.484039701709935E+002;
8.014000000000000E+007;-6.944757063376246E-001;-1.480542259527120E+002;
8.017500000000000E+007;-6.776756709309655E-001;-1.479369201924591E+002;
8.021000000000000E+007;-7.317372450741061E-001;-1.493498212688413E+002;
8.024500000000000E+007;-6.522207076512145E-001;-1.476975631341539E+002;
8.028000000000000E+007;-6.623698154589452E-001;-1.494950067272589E+002;
8.031500000000000E+007;-6.804707241371125E-001;-1.485449636597657E+002;
8.035000000000000E+007;-7.243552278046408E-001;-1.506277117367148E+002;
8.038500000000000E+007;-6.872402576666413E-001;-1.491826350949933E+002;
8.042000000000000E+007;-7.037145829083943E-001;-1.512424054676206E+002;
8.045500000000000E+007;-7.789292689906516E-001;-1.513294917255295E+002;
8.049000000000000E+007;-7.606380528464493E-001;-1.510491612109421E+002;
8.052500000000000E+007;-7.107474711812264E-001;-1.507085984081354E+002;
8.056000000000000E+007;-7.269294655407260E-001;-1.518632181715675E+002;
8.059500000000000E+007;-7.418976141902152E-001;-1.526971526265162E+002;
8.063000000000000E+007;-6.909273902578000E-001;-1.515420001927190E+002;
8.066500000000000E+007;-7.586337702203965E-001;-1.537785134689505E+002;
8.070000000000000E+007;-7.887765219676601E-001;-1.541057371553389E+002;
8.073500000000000E+007;-7.011751980376105E-001;-1.523811562244314E+002;
8.077000000000000E+007;-7.416579925566447E-001;-1.537129912032115E+002;
8.080500000000000E+007;-7.006086570533134E-001;-1.523418898233329E+002;
8.084000000000000E+007;-7.677015318208317E-001;-1.547582037736850E+002;
8.087500000000000E+007;-6.990982230428503E-001;-1.528520385393534E+002;
8.091000000000000E+007;-7.561820338134538E-001;-1.544704006865302E+002;
8.094500000000000E+007;-8.186291073228640E-001;-1.568911828652005E+002;
8.098000000000000E+007;-7.784293190632912E-001;-1.558159785840784E+002;
8.101500000000000E+007;-7.821767570991294E-001;-1.555071499902346E+002;
8.105000000000000E+007;-7.405006958349082E-001;-1.551506001312876E+002;
8.108500000000000E+007;-7.899670435676676E-001;-1.551961205046897E+002;
8.112000000000000E+007;-7.600768259099470E-001;-1.560736423490706E+002;
8.115500000000000E+007;-7.747903053008588E-001;-1.567660186681335E+002;
8.119000000000000E+007;-8.170842539195015E-001;-1.575823711457829E+002;
8.122500000000000E+007;-7.488884617590529E-001;-1.567329022131154E+002;
8.126000000000000E+007;-7.942112304108460E-001;-1.579194971480957E+002;
8.129500000000000E+007;-7.874338363398745E-001;-1.575409305798194E+002;
8.133000000000000E+007;-8.311376378171128E-001;-1.576588471953720E+002;
8.136500000000000E+007;-7.638694734835624E-001;-1.578052872461012E+002;
8.140000000000000E+007;-8.048716622194490E-001;-1.584131874923457E+002;
8.143500000000000E+007;-8.294073061248827E-001;-1.590325507683480E+002;
8.147000000000000E+007;-7.468885100016415E-001;-1.570874410841905E+002;
8.150500000000000E+007;-7.856533642254602E-001;-1.590146972092794E+002;
8.154000000000000E+007;-7.980848113798073E-001;-1.591218763216829E+002;
8.157500000000000E+007;-8.186836359183615E-001;-1.603326636010224E+002;
8.161000000000000E+007;-8.492234127631984E-001;-1.611574911786117E+002;
8.164500000000000E+007;-8.224638539629224E-001;-1.608363948813778E+002;
8.168000000000000E+007;-8.714625444418761E-001;-1.621790322210769E+002;
8.171500000000000E+007;-8.668230592356245E-001;-1.617484565592289E+002;
8.175000000000000E+007;-8.634296949394693E-001;-1.627947262495298E+002;
8.178500000000000E+007;-8.454274928989648E-001;-1.613313875762638E+002;
8.182000000000000E+007;-8.818180827530705E-001;-1.630926658787240E+002;
8.185500000000000E+007;-8.621659956250062E-001;-1.622300910922820E+002;
8.189000000000000E+007;-9.180260527845945E-001;-1.635414564464562E+002;
8.192500000000000E+007;-9.046099702471072E-001;-1.639788403944404E+002;
8.196000000000000E+007;-9.051573871868149E-001;-1.644804643962422E+002;
8.199500000000000E+007;-9.048009720745301E-001;-1.645819431571054E+002;
8.203000000000000E+007;-9.701452968255213E-001;-1.664071298029587E+002;
8.206500000000000E+007;-9.418246442095739E-001;-1.661319353193935E+002;
8.210000000000000E+007;-9.790448491566005E-001;-1.661000218902693E+002;
