# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;
8.000000000000000E+007;-4.210231577625628E+000;-2.489565248155708E+001;
8.003500000000000E+007;-4.282073042193738E+000;-2.556029701780371E+001;
8.007000000000000E+007;-4.252278197404336E+000;-2.662973660477667E+001;
8.010500000000000E+007;-4.388461845331164E+000;-2.578597732087714E+001;
8.014000000000000E+007;-4.419407021357559E+000;-2.612445607625234E+001;
8.017500000000000E+007;-4.430446109043264E+000;-2.755087073080327E+001;
8.021000000000000E+007;-4.440330214958483E+000;-2.900223115789164E+001;
8.024500000000000E+007;-4.558753560450025E+000;-2.943744644708771E+001;
8.028000000000000E+007;-4.587751190595537E+000;-3.023905157980760E+001;
8.031500000000000E+007;-4.590133473437122E+000;-3.037246474770092E+001;
8.035000000000000E+007;-4.754435157067915E+000;-2.958877227018275E+001;
8.038500000000000E+007;-4.749509595691758E+000;-3.224668713507077E+001;
8.042000000000000E+007;-4.867479313654738E+000;-3.122290165563792E+001;
8.045500000000000E+007;-4.947851521507596E+000;-3.212867537950496E+001;
8.049000000000000E+007;-4.923717097866548E+000;-3.288195644578747E+001;
8.052500000000000E+007;-5.032485312117214E+000;-3.276717037918323E+001;
8.056000000000000E+007;-5.195730597866658E+000;-3.201098243830626E+001;
8.059500000000000E+007;-5.233794432455103E+000;-3.419410307910103E+001;
8.063000000000000E+007;-5.294881416412521E+000;-3.381854089224122E+001;
8.066500000000000E+007;-5.369398950472338E+000;-3.326122071372260E+001;
8.070000000000000E+007;-5.560242032765220E+000;-3.477741019189304E+001;
8.073500000000000E+007;-5.563508183506865E+000;-3.427276414867558E+001;
8.077000000000000E+007;-5.624505544452061E+000;-3.465750514367134E+001;
8.080500000000000E+007;-5.756130031859494E+000;-3.397150293454247E+001;
8.084000000000000E+007;-5.735155465719156E+000;-3.493999550854806E+001;
8.087500000000000E+007;-5.773307434950845E+000;-3.460654218944601E+001;
8.091000000000000E+007;-5.907741403632803E+000;-3.381341146971936E+001;
8.094500000000000E+007;-5.714509376385014E+000;-3.287656105604516E+001;
8.098000000000000E+007;-5.730090263597749E+000;-3.404544698313923E+001;
8.101500000000000E+007;-5.726556486917513E+000;-3.366982660146999E+001;
8.105000000000000E+007;-5.675781473162506E+000;-3.428316350499983E+001;
8.108500000000000E+007;-5.582237026032767E+000;-3.317457037778679E+001;
8.112000000000000E+007;-5.546443648830404E+000;-3.480087027286895E+001;
8.115500000000000E+007;-5.439680934601979E+000;-3.478183571620345E+001;
8.119000000000000E+007;-5.351635049066822E+000;-3.582861166653381E+001;
8.122500000000000E+007;-5.399240193176691E+000;-3.538665696862970E+001;
8.126000000000000E+007;-5.370948822751458E+000;-3.745183357310548E+001;
8.129500000000000E+007;-5.281035381508128E+000;-3.788711329206540E+001;
8.133000000000000E+007;-5.384758635425873E+000;-3.855750628862428E+001;
8.136500000000000E+007;-5.329819936589726E+000;-4.075723440478176E+001;
8.140000000000000E+007;-5.286368741181607E+000;-4.119284087108339E+001;
8.143500000000000E+007;-5.328138190074577E+000;-4.263744874996159E+001;
8.147000000000000E+007;-5.473431067460763E+000;-4.169764087547254E+001;
8.150500000000000E+007;-5.298273031388621E+000;-4.356617212719887E+001;
8.154000000000000E+007;-5.440739980317394E+000;-4.469836261679171E+001;
8.157500000000000E+007;-5.502515454660776E+000;-4.742717310829966E+001;
8.161000000000000E+007;-5.500360781770252E+000;-4.702025818213947E+001;
8.164500000000000E+007;-5.604401448297161E+000;-4.766158739152464E+001;
8.168000000000000E+007;-5.692322454507059E+000;-4.859790452741588E+001;
8.171500000000000E+007;-5.755308406857558E+000;-5.192940740660147E+001;
8.175000000000000E+007;-5.802820722190158E+000;-5.106444319465099E+001;
8.178500000000000E+007;-5.908503136582203E+000;-5.107616941789016E+001;
8.182000000000000E+007;-6.012876452298928E+000;-5.292427161508567E+001;
8.185500000000000E+007;-6.033707814667552E+000;-5.329634233175865E+001;
8.189000000000000E+007;-6.148633952062862E+000;-5.577250765049992E+001;
8.192500000000000E+007;-6.247973972114971E+000;-5.524167317234397E+001;
8.196000000000000E+007;-6.338084037229883E+000;-5.520404500647670E+001;
8.199500000000000E+007;-6.364578033162300E+000;-5.769497069860139E+001;
8.203000000000000E+007;-6.540211408860829E+000;-5.705255427450817E+001;
8.206500000000000E+007;-6.586632569947861E+000;-6.007794500338947E+001;
8.210000000000000E+007;-6.752339012795493E+000;-6.025469520429336E+001;
8.213500000000000E+007;-6.848321536179300E+000;-5.948499324817013E+001;
8.217000000000000E+007;-6.961541099080398E+000;-6.186780557183077E+001;
8.220500000000000E+007;-7.019846032168004E+000;-6.064906087740425E+001;
8.224000000000000E+007;-7.192905468068303E+000;-6.281859713177298E+001;
8.227500000000000E+007;-7.303626598572713E+000;-6.349873992922207E+001;
8.231000000000000E+007;-7.358920731655643E+000;-6.327973759069860E+001;
8.234500000000000E+007;-7.536258332153067E+000;-6.620476576748531E+001;
8.238000000000000E+007;-7.782499250044589E+000;-6.736844069546231E+001;
8.241500000000000E+007;-7.704896541578226E+000;-6.834365795013544E+001;
8.245000000000000E+007;-7.961039320392775E+000;-6.967434881914927E+001;
8.248500000000000E+007;-8.167923433839567E+000;-6.874279067573474E+001;
8.252000000000000E+007;-8.201925930671756E+000;-6.803430686475717E+001;
8.255500000000000E+007;-8.457439098857934E+000;-7.292981895217348E+001;
8.259000000000000E+007;-8.664902467058656E+000;-7.169261402366060E+001;
8.262500000000000E+007;-8.707164173785385E+000;-7.417251489233730E+001;
8.266000000000000E+007;-8.911543882008264E+000;-7.400378208469577E+001;
8.269500000000000E+007;-9.175480606321026E+000;-7.548548686523598E+001;
8.273000000000000E+007;-9.273366423370163E+000;-7.673784990625734E+001;
8.276500000000000E+007;-9.318768802017573E+000;-7.595553866766753E+001;
8.280000000000000E+007;-9.769891199286700E+000;-7.897702098593111E+001;
8.283500000000000E+007;-9.771872599456565E+000;-7.819152703121895E+001;
8.287000000000000E+007;-9.981021188781355E+000;-7.882256428302172E+001;
8.290500000000000E+007;-1.044133507930147E+001;-8.086851518774019E+001;
8.294000000000000E+007;-1.058840053199987E+001;-8.126172527126889E+001;
8.297500000000000E+007;-1.072978131907217E+001;-8.244319391668256E+001;
8.301000000000000E+007;-1.105741160620831E+001;-8.423493758822160E+001;
8.304500000000000E+007;-1.133819226170655E+001;-8.409214549722282E+001;
8.308000000000000E+007;-1.126693085716844E+001;-8.402292419992233E+001;
8.311500000000000E+007;-1.170738083698240E+001;-8.480451798443328E+001;
8.315000000000000E+007;-1.219642653640171E+001;-8.794774701401079E+001;
8.318500000000000E+007;-1.231381664932114E+001;-8.722935657370445E+001;
8.322000000000000E+007;-1.260400082204585E+001;-8.878521723065367E+001;
8.325500000000000E+007;-1.318650731862338E+001;-9.095116829969496E+001;
8.329000000000000E+007;-1.322429542242868E+001;-9.078549466909590E+001;
8.332500000000000E+007;-1.363175530429099E+001;-9.288638054778191E+001;
8.336000000000000E+007;-1.435268711080783E+001;-9.419853543409420E+001;
8.339500000000000E+007;-1.462024727802486E+001;-9.419007481895585E+001;
8.343000000000000E+007;-1.470646976286279E+001;-9.515794114698761E+001;
8.346500000000000E+007;-1.570222376698347E+001;-9.744473192367042E+001;
8.350000000000000E+007;-1.586698755574565E+001;-9.696806315980420E+001;
8.353500000000000E+007;-1.608823911742668E+001;-9.699889736952417E+001;
8.357000000000000E+007;-1.714212587091125E+001;-9.803615427067754E+001;
8.360500000000000E+007;-1.756394224627309E+001;-1.009404269795013E+002;
8.364000000000000E+007;-1.802562694093055E+001;-1.007558067733268E+002;
8.367500000000000E+007;-1.917762310301734E+001;-1.025421029157240E+002;
8.371000000000000E+007;-2.015471040147795E+001;-1.049093464331565E+002;
8.374500000000000E+007;-1.997190168476737E+001;-1.047070336392981E+002;
8.378000000000000E+007;-2.125197321153200E+001;-1.080384777244872E+002;
8.381500000000000E+007;-2.348055271037183E+001;-1.071623947535303E+002;
8.385000000000000E+007;-2.322073840210251E+001;-1.095292204604087E+002;
8.388500000000000E+007;-2.414255110271954E+001;-1.088776619715348E+002;
8.392000000000000E+007;-2.759356000401621E+001;-1.106721850472593E+002;
8.395500000000000E+007;-2.954384752637954E+001;-1.132395405910223E+002;
8.399000000000000E+007;-3.013770168066965E+001;-1.168875275195617E+002;
8.402500000000000E+007;-3.765193891338258E+001;-1.321967361335170E+002;
8.406000000000000E+007;-4.839554912505093E+001;-1.436227612163870E+002;
8.409500000000000E+007;-4.690736536089748E+001;-1.694338928089138E+002;
8.413000000000000E+007;-3.573141581254641E+001;7.597878485122821E+001;
8.416500000000000E+007;-3.128791287813096E+001;6.585855555222229E+001;
8.420000000000000E+007;-3.110774568688925E+001;7.116622193351536E+001;
8.423500000000000E+007;-2.755055530796576E+001;6.618112275896029E+001;
8.427000000000000E+007;-2.521840493232386E+001;6.658667846921311E+001;
8.430500000000000E+007;-2.442913584523377E+001;6.161977373152647E+001;
8.434000000000000E+007;-2.269837724849282E+001;6.207177445358896E+001;
8.437500000000000E+007;-2.132247621094090E+001;5.829930909626646E+001;
8.441000000000000E+007;-2.114131412600933E+001;6.174238599327271E+001;
8.444500000000000E+007;-1.990883844401298E+001;5.533723324199337E+001;
8.448000000000000E+007;-1.875519077572133E+001;5.536419516115724E+001;
8.451500000000000E+007;-1.841219256855109E+001;5.583141089141872E+001;
8.455000000000000E+007;-1.811731545886427E+001;5.278887842337436E+001;
8.458500000000000E+007;-1.696967159863613E+001;5.354863282962651E+001;
8.462000000000000E+007;-1.642608135978999E+001;5.235586992216670E+001;
8.465500000000000E+007;-1.613535422759372E+001;5.105872024682853E+001;
8.469000000000000E+007;-1.536674719700126E+001;4.858178856641791E+001;
8.472500000000000E+007;-1.487957378116606E+001;4.910855408603049E+001;
8.476000000000000E+007;-1.496459696468088E+001;5.023797245657451E+001;
8.479500000000000E+007;-1.411073106773305E+001;4.712830885314355E+001;
8.483000000000000E+007;-1.367050665141885E+001;4.751316057880075E+001;
8.486500000000000E+007;-1.369812605464820E+001;4.594325951429531E+001;
8.490000000000000E+007;-1.310187740218776E+001;4.262142464776606E+001;
8.493500000000000E+007;-1.257104642029947E+001;4.252572834864594E+001;
8.497000000000000E+007;-1.266622932752363E+001;4.278101192811121E+001;
8.500500000000000E+007;-1.234180585122057E+001;4.114738596111496E+001;
8.504000000000000E+007;-1.163309636539459E+001;3.804762775843454E+001;
8.507500000000000E+007;-1.163430657815336E+001;3.913586250285637E+001;
8.511000000000000E+007;-1.127325348459864E+001;3.797707436424657E+001;
8.514500000000000E+007;-1.097963030980886E+001;3.610357837464780E+001;
8.518000000000000E+007;-1.074006092176274E+001;3.655761030214664E+001;
8.521500000000000E+007;-1.070041930056339E+001;3.549837498794068E+001;
8.525000000000000E+007;-1.034476455775326E+001;3.381890556014207E+001;
8.528500000000000E+007;-1.001994296784239E+001;3.238591314062372E+001;
8.532000000000000E+007;-1.012362824923306E+001;3.545649400247238E+001;
8.535500000000000E+007;-9.622862797662798E+000;3.058941369046886E+001;
8.539000000000000E+007;-9.472895651702292E+000;2.988995026057959E+001;
8.542500000000000E+007;-9.432205619681353E+000;3.016426117476388E+001;
8.546000000000000E+007;-9.192466374021558E+000;2.858266104164321E+001;
8.549500000000000E+007;-8.998734559287966E+000;2.817191770823864E+001;
8.553000000000000E+007;-8.956709692128682E+000;2.847371568518565E+001;
8.556500000000000E+007;-8.729157840036955E+000;2.557546406371441E+001;
8.560000000000000E+007;-8.475308790223021E+000;2.622955217894672E+001;
8.563500000000000E+007;-8.330604771309641E+000;2.317067022401933E+001;
8.567000000000000E+007;-8.280875328636499E+000;2.387962949411131E+001;
