# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;
8.000000000000000E+007;-4.819659953703470E+000;-3.076044959561015E+001;
8.003500000000000E+007;-4.868296713593168E+000;-2.940732461956582E+001;
8.007000000000000E+007;-4.927329589899004E+000;-3.092497689539755E+001;
8.010500000000000E+007;-5.040050704845531E+000;-3.149597784369492E+001;
8.014000000000000E+007;-5.061205499932415E+000;-3.257141734124959E+001;
8.017500000000000E+007;-5.156311654961077E+000;-3.332188548703361E+001;
8.021000000000000E+007;-5.313089441039147E+000;-3.461122383291679E+001;
8.024500000000000E+007;-5.338621774124170E+000;-3.409919497615490E+001;
8.028000000000000E+007;-5.464022000462069E+000;-3.490890495890459E+001;
8.031500000000000E+007;-5.557599972619973E+000;-3.342065321542390E+001;
8.035000000000000E+007;-5.715583186880412E+000;-3.406126815734762E+001;
8.038500000000000E+007;-5.673034461659610E+000;-3.455966326948947E+001;
8.042000000000000E+007;-5.880625465722994E+000;-3.690417753839449E+001;
8.045500000000000E+007;-5.922208880280041E+000;-3.797601597973735E+001;
8.049000000000000E+007;-6.042566220789988E+000;-3.674609642150095E+001;
8.052500000000000E+007;-6.120811974687894E+000;-3.878495769802102E+001;
8.056000000000000E+007;-6.232559467592506E+000;-3.944578769388658E+001;
8.059500000000000E+007;-6.300735707920440E+000;-3.923427190019645E+001;
8.063000000000000E+007;-6.458007865202739E+000;-3.791904510920325E+001;
8.066500000000000E+007;-6.625507398540925E+000;-3.984641646553067E+001;
8.070000000000000E+007;-6.673837521815520E+000;-3.872716919394097E+001;
8.073500000000000E+007;-6.815809860536223E+000;-3.769719583292868E+001;
8.077000000000000E+007;-6.933357380530176E+000;-3.930186042044885E+001;
8.080500000000000E+007;-6.971412923957821E+000;-3.761962522827356E+001;
8.084000000000000E+007;-7.063869768352200E+000;-3.840598465117949E+001;
8.087500000000000E+007;-7.078873038885442E+000;-3.680791750393201E+001;
8.091000000000000E+007;-7.022359182311919E+000;-3.685943336105085E+001;
8.094500000000000E+007;-6.945316660484123E+000;-3.756929314825160E+001;
8.098000000000000E+007;-7.033685926757249E+000;-3.627690781006004E+001;
8.101500000000000E+007;-6.870283258084572E+000;-3.557511798514424E+001;
8.105000000000000E+007;-6.743419635813498E+000;-3.662241072967675E+001;
8.108500000000000E+007;-6.760455740625705E+000;-3.813365752249072E+001;
8.112000000000000E+007;-6.648280335232815E+000;-3.689459512792371E+001;
8.115500000000000E+007;-6.602822778346583E+000;-3.816686978129668E+001;
8.119000000000000E+007;-6.548892493375956E+000;-3.933608808167475E+001;
8.122500000000000E+007;-6.415363688799054E+000;-4.015783879534013E+001;
8.126000000000000E+007;-6.389336378691533E+000;-3.996334648234328E+001;
8.129500000000000E+007;-6.433244495363215E+000;-4.413136614836190E+001;
8.133000000000000E+007;-6.463758931264652E+000;-4.321567435848683E+001;
8.136500000000000E+007;-6.384713540809905E+000;-4.488156323914860E+001;
8.140000000000000E+007;-6.500897701938411E+000;-4.621771500531487E+001;
8.143500000000000E+007;-6.524613261694544E+000;-4.854333430878617E+001;
8.147000000000000E+007;-6.590097364602521E+000;-4.882674561598175E+001;
8.150500000000000E+007;-6.647497418550166E+000;-4.993478393861406E+001;
8.154000000000000E+007;-6.744892815583216E+000;-5.119085436240351E+001;
8.157500000000000E+007;-6.789841740429649E+000;-5.252850841059644E+001;
8.161000000000000E+007;-6.899506585316623E+000;-5.271257979938592E+001;
8.164500000000000E+007;-7.018783723859152E+000;-5.526391814201325E+001;
8.168000000000000E+007;-7.128366081277955E+000;-5.491034257559471E+001;
8.171500000000000E+007;-7.134033007004935E+000;-5.628342838136815E+001;
8.175000000000000E+007;-7.381831838270600E+000;-5.769653464526036E+001;
8.178500000000000E+007;-7.543305522764648E+000;-5.957404177564212E+001;
8.182000000000000E+007;-7.497098955608064E+000;-5.941033164085095E+001;
8.185500000000000E+007;-7.838604567645618E+000;-6.095827368583809E+001;
8.189000000000000E+007;-7.973607485332988E+000;-6.201626123709377E+001;
8.192500000000000E+007;-8.082348434622038E+000;-6.192936594150112E+001;
8.196000000000000E+007;-8.277145507600723E+000;-6.454445990577806E+001;
8.199500000000000E+007;-8.491951498042587E+000;-6.617516722690873E+001;
8.203000000000000E+007;-8.511060319980652E+000;-6.456976764264405E+001;
8.206500000000000E+007;-8.710176452080894E+000;-6.842587957865241E+001;
8.210000000000000E+007;-9.074691107050260E+000;-6.916550366266795E+001;
8.213500000000000E+007;-9.193881663950132E+000;-7.200563648647149E+001;
8.217000000000000E+007;-9.324138827019558E+000;-7.009050955547603E+001;
8.220500000000000E+007;-9.591606190251490E+000;-7.112650773306510E+001;
8.224000000000000E+007;-9.749566641141138E+000;-7.147281797682484E+001;
8.227500000000000E+007;-9.926699490876038E+000;-7.262876266544184E+001;
8.231000000000000E+007;-1.026042968784463E+001;-7.640285793355650E+001;
8.234500000000000E+007;-1.045877027460208E+001;-7.579615635625450E+001;
8.238000000000000E+007;-1.060333241625638E+001;-7.681910480301525E+001;
8.241500000000000E+007;-1.101653916124000E+001;-7.612012406244948E+001;
8.245000000000000E+007;-1.121103461050700E+001;-7.771168810824364E+001;
8.248500000000000E+007;-1.143956269653677E+001;-7.897944210805069E+001;
8.252000000000000E+007;-1.185781359673685E+001;-7.893904938502415E+001;
8.255500000000000E+007;-1.218097543551958E+001;-8.262522792277298E+001;
8.259000000000000E+007;-1.234277251569837E+001;-8.119343223501409E+001;
8.262500000000000E+007;-1.273202084259880E+001;-8.441764970894357E+001;
8.266000000000000E+007;-1.331724927735918E+001;-8.565017578076814E+001;
8.269500000000000E+007;-1.330242823739464E+001;-8.520305679758135E+001;
8.273000000000000E+007;-1.376893654164563E+001;-8.577662089507450E+001;
8.276500000000000E+007;-1.446556419312288E+001;-8.863293569628594E+001;
8.280000000000000E+007;-1.466383360210327E+001;-8.823240949301213E+001;
8.283500000000000E+007;-1.502136760322904E+001;-8.886713702474336E+001;
8.287000000000000E+007;-1.589137052032629E+001;-9.182373742288227E+001;
8.290500000000000E+007;-1.622491693172616E+001;-9.164662659957145E+001;
8.294000000000000E+007;-1.670212709918971E+001;-9.187372928865247E+001;
8.297500000000000E+007;-1.738639500085635E+001;-9.225060815007112E+001;
8.301000000000000E+007;-1.817588960966463E+001;-9.383888914860900E+001;
8.304500000000000E+007;-1.862753572406034E+001;-9.625042204328372E+001;
8.308000000000000E+007;-1.941917285892549E+001;-9.570138639210178E+001;
8.311500000000000E+007;-2.054703210696400E+001;-9.631032286396736E+001;
8.315000000000000E+007;-2.112564189753228E+001;-9.780265850940705E+001;
8.318500000000000E+007;-2.237937536309642E+001;-9.789408349870061E+001;
8.322000000000000E+007;-2.433574160644584E+001;-1.007085754246492E+002;
8.325500000000000E+007;-2.449700255820421E+001;-9.927480706105952E+001;
8.329000000000000E+007;-2.664876690956370E+001;-1.035157550577023E+002;
8.332500000000000E+007;-2.911960567508319E+001;-1.027808641519866E+002;
8.336000000000000E+007;-3.122746365502048E+001;-1.033372682833783E+002;
8.339500000000000E+007;-3.358229891255453E+001;-1.035117428038739E+002;
8.343000000000000E+007;-5.688341892138860E+001;-1.687155966038077E+002;
8.346500000000000E+007;-4.645033184654419E+001;5.320854795485652E+001;
8.350000000000000E+007;-4.588878806153228E+001;6.796733903446226E+001;
8.353500000000000E+007;-3.113027972661698E+001;6.673174185941745E+001;
8.357000000000000E+007;-2.876798493089815E+001;7.288379158882430E+001;
8.360500000000000E+007;-2.864513635662145E+001;6.752079878299894E+001;
8.364000000000000E+007;-2.552133948243377E+001;6.755132248383468E+001;
8.367500000000000E+007;-2.318001212726724E+001;6.956348514498285E+001;
