# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;
8.000000000000000E+007;-2.475069132454610E+000;4.392887818893080E+001;
8.003500000000000E+007;-2.490849375323712E+000;4.343394175529470E+001;
8.007000000000000E+007;-2.501002243841686E+000;4.365132141587225E+001;
8.010500000000000E+007;-2.458437738320588E+000;4.247548439440540E+001;
8.014000000000000E+007;-2.512374394168588E+000;4.183268566305667E+001;
8.017500000000000E+007;-2.486812304068208E+000;4.162565286461064E+001;
8.021000000000000E+007;-2.545232873304485E+000;4.166571352266702E+001;
8.024500000000000E+007;-2.547176424262311E+000;4.178953109813617E+001;
8.028000000000000E+007;-2.552317731563242E+000;4.065690722868924E+001;
8.031500000000000E+007;-2.605619034403206E+000;4.142385270833967E+001;
8.035000000000000E+007;-2.563047948549607E+000;3.840655260798834E+001;
8.038500000000000E+007;-2.590723849143998E+000;4.017924679246716E+001;
8.042000000000000E+007;-2.623165487665279E+000;3.859979938295185E+001;
8.045500000000000E+007;-2.625512870649062E+000;3.721162381819596E+001;
8.049000000000000E+007;-2.581172135200446E+000;3.621483598321524E+001;
8.052500000000000E+007;-2.594181135480693E+000;3.744134907348817E+001;
8.056000000000000E+007;-2.629747636798983E+000;3.603868326850814E+001;
8.059500000000000E+007;-2.681599523034635E+000;3.669257888510764E+001;
8.063000000000000E+007;-2.660983977059964E+000;3.586365598417715E+001;
8.066500000000000E+007;-2.755529957215900E+000;3.733237541212485E+001;
8.070000000000000E+007;-2.731870205674821E+000;3.538556381609909E+001;
8.073500000000000E+007;-2.712469768574785E+000;3.348482031758308E+001;
8.077000000000000E+007;-2.740640119319856E+000;3.413410821884152E+001;
8.080500000000000E+007;-2.719181667840332E+000;3.279376156103692E+001;
8.084000000000000E+007;-2.783356137235349E+000;3.158840805297286E+001;
8.087500000000000E+007;-2.780328292999431E+000;3.174623951281106E+001;
8.091000000000000E+007;-2.884077815287487E+000;3.286453397930722E+001;
8.094500000000000E+007;-2.802567049753562E+000;3.050123833177268E+001;
8.098000000000000E+007;-2.872908032620216E+000;3.068341573609334E+001;
8.101500000000000E+007;-2.937692994515961E+000;3.185817240619823E+001;
8.105000000000000E+007;-2.948786040145747E+000;3.070555183110965E+001;
8.108500000000000E+007;-2.941485196938913E+000;2.966099125932807E+001;
8.112000000000000E+007;-2.964730887749777E+000;2.947459632789953E+001;
8.115500000000000E+007;-2.915472377826782E+000;2.706798263215771E+001;
8.119000000000000E+007;-2.987635422310717E+000;2.651085930022242E+001;
8.122500000000000E+007;-3.042213961657135E+000;2.677852479410825E+001;
8.126000000000000E+007;-3.093706451206904E+000;2.640200002539651E+001;
8.129500000000000E+007;-3.044739442331086E+000;2.576035870773251E+001;
8.133000000000000E+007;-3.099183874908965E+000;2.420260369788631E+001;
8.136500000000000E+007;-3.123738203307906E+000;2.391852565316679E+001;
8.140000000000000E+007;-3.178255874817213E+000;2.333032478976072E+001;
8.143500000000000E+007;-3.191615905426805E+000;2.383728908024470E+001;
8.147000000000000E+007;-3.259988105357964E+000;2.267702804849467E+001;
8.150500000000000E+007;-3.254852334080478E+000;2.123468139163499E+001;
8.154000000000000E+007;-3.325987212792254E+000;2.079184027438745E+001;
8.157500000000000E+007;-3.326926441943929E+000;2.096783302591009E+001;
8.161000000000000E+007;-3.313705440433732E+000;1.813835214998520E+001;
