# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;
8.000000000000000E+007;-2.440101235849194E+000;4.578323142945570E+001;
8.003500000000000E+007;-2.415825336718346E+000;4.405070621460650E+001;
8.007000000000000E+007;-2.419264571828979E+000;4.474318770063282E+001;
8.010500000000000E+007;-2.480825939648053E+000;4.428100615831722E+001;
8.014000000000000E+007;-2.432377477192001E+000;4.274839928301204E+001;
8.017500000000000E+007;-2.497122986365499E+000;4.448667323735991E+001;
8.021000000000000E+007;-2.526331669444916E+000;4.423971079572537E+001;
8.024500000000000E+007;-2.439416834115744E+000;4.069427452133243E+001;
8.028000000000000E+007;-2.492773216108376E+000;4.290602164241346E+001;
8.031500000000000E+007;-2.531480470030614E+000;4.206275172730540E+001;
8.035000000000000E+007;-2.538032806406481E+000;4.023529169343981E+001;
8.038500000000000E+007;-2.544270927623768E+000;4.050518079115811E+001;
8.042000000000000E+007;-2.618407382576418E+000;4.121074030481456E+001;
8.045500000000000E+007;-2.552008926628147E+000;3.927712631793629E+001;
8.049000000000000E+007;-2.596224350593920E+000;3.974551450084695E+001;
8.052500000000000E+007;-2.590664483387678E+000;3.883679894440476E+001;
8.056000000000000E+007;-2.585874013754098E+000;3.784502110021817E+001;
8.059500000000000E+007;-2.568859695516591E+000;3.634083101049627E+001;
8.063000000000000E+007;-2.584174010582128E+000;3.674458219037466E+001;
8.066500000000000E+007;-2.668346339612035E+000;3.797407125343991E+001;
8.070000000000000E+007;-2.681052384326931E+000;3.574361566365997E+001;
8.073500000000000E+007;-2.655520855636412E+000;3.562730028629650E+001;
8.077000000000000E+007;-2.687571799647812E+000;3.514961085121016E+001;
8.080500000000000E+007;-2.697339693437453E+000;3.425604191163284E+001;
8.084000000000000E+007;-2.685532901424057E+000;3.441341592173227E+001;
8.087500000000000E+007;-2.681513979168040E+000;3.231012695118076E+001;
8.091000000000000E+007;-2.728912619975595E+000;3.267950281897146E+001;
8.094500000000000E+007;-2.799307783467458E+000;3.306371471576071E+001;
8.098000000000000E+007;-2.761912250745646E+000;3.116048615996276E+001;
8.101500000000000E+007;-2.765998318072383E+000;3.127232724665008E+001;
8.105000000000000E+007;-2.855494232898969E+000;3.153390811404247E+001;
8.108500000000000E+007;-2.842993891588343E+000;3.107617975662821E+001;
8.112000000000000E+007;-2.858071332710059E+000;2.947235369027117E+001;
8.115500000000000E+007;-2.904557721049836E+000;3.027391733536500E+001;
8.119000000000000E+007;-2.882613450515370E+000;2.838597938957077E+001;
8.122500000000000E+007;-2.912924085304923E+000;2.729753511240215E+001;
8.126000000000000E+007;-2.962977205811483E+000;2.823891708824639E+001;
8.129500000000000E+007;-2.988915251991846E+000;2.871646014938834E+001;
8.133000000000000E+007;-3.018060842617581E+000;2.784773703835606E+001;
8.136500000000000E+007;-3.014132856707644E+000;2.624223399995811E+001;
8.140000000000000E+007;-3.083766531578330E+000;2.629683400219803E+001;
8.143500000000000E+007;-3.004564529796836E+000;2.416374211844988E+001;
8.147000000000000E+007;-3.110480512241852E+000;2.501124987966183E+001;
8.150500000000000E+007;-3.196256921469149E+000;2.422764998789520E+001;
8.154000000000000E+007;-3.182070461822988E+000;2.487169825010716E+001;
8.157500000000000E+007;-3.194438246932404E+000;2.324780326327958E+001;
8.161000000000000E+007;-3.223888694947089E+000;2.139317230367459E+001;
8.164500000000000E+007;-3.331279138485783E+000;2.284170849038734E+001;
8.168000000000000E+007;-3.300131437797325E+000;2.084416969833527E+001;
8.171500000000000E+007;-3.316395555832894E+000;1.975976597368908E+001;
8.175000000000000E+007;-3.423608028102982E+000;2.070881453606440E+001;
8.178500000000000E+007;-3.399735981280950E+000;1.877013816719233E+001;
8.182000000000000E+007;-3.490341812438021E+000;1.873149958418750E+001;
8.185500000000000E+007;-3.503594071724105E+000;1.737687099141967E+001;
8.189000000000000E+007;-3.572759276460100E+000;1.756242661156784E+001;
8.192500000000000E+007;-3.503740633679108E+000;1.497524896777730E+001;
8.196000000000000E+007;-3.623206632710788E+000;1.564569206295123E+001;
8.199500000000000E+007;-3.704211961204427E+000;1.486403665476263E+001;
8.203000000000000E+007;-3.694351812539227E+000;1.434006897456269E+001;
8.206500000000000E+007;-3.832608215202365E+000;1.412005144907257E+001;
8.210000000000000E+007;-3.833962395260683E+000;1.393957408490762E+001;
8.213500000000000E+007;-3.855415059363362E+000;1.140967961563911E+001;
8.217000000000000E+007;-3.937751583234029E+000;1.153182146083115E+001;
8.220500000000000E+007;-4.024912923312393E+000;1.076239829406127E+001;
8.224000000000000E+007;-4.085466362417588E+000;8.945956710358347E+000;
8.227500000000000E+007;-4.087789335516212E+000;8.577987927523179E+000;
8.231000000000000E+007;-4.252955515637697E+000;8.788227673064625E+000;
8.234500000000000E+007;-4.299857781173287E+000;7.041339143780630E+000;
8.238000000000000E+007;-4.306311809250059E+000;5.782281497169122E+000;
8.241500000000000E+007;-4.436761495964918E+000;3.454565721507881E+000;
8.245000000000000E+007;-4.544789335097925E+000;5.127373275154832E+000;
8.248500000000000E+007;-4.608814516012899E+000;3.266343926795091E+000;
8.252000000000000E+007;-4.766565715543921E+000;4.177647825750997E+000;
8.255500000000000E+007;-4.796033807791673E+000;3.523254240361292E+000;
8.259000000000000E+007;-4.937439823450406E+000;2.009924116356246E+000;
8.262500000000000E+007;-5.044572899468297E+000;1.504156325997328E+000;
8.266000000000000E+007;-5.140496078890949E+000;-6.394316390606534E-001;
