# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;
8.000000000000000E+007;-2.497651213296292E+000;4.273594498725068E+001;
8.003500000000000E+007;-2.513937305484561E+000;4.238231575716477E+001;
8.007000000000000E+007;-2.483560729361675E+000;4.138686635099794E+001;
8.010500000000000E+007;-2.520693900350264E+000;4.080422139724518E+001;
8.014000000000000E+007;-2.562477550965975E+000;4.043364785807256E+001;
8.017500000000000E+007;-2.551600708044902E+000;3.970993777477482E+001;
8.021000000000000E+007;-2.543747072876413E+000;3.914273495446431E+001;
8.024500000000000E+007;-2.564376748677447E+000;3.966943822491319E+001;
8.028000000000000E+007;-2.599842428575621E+000;3.876418374963295E+001;
8.031500000000000E+007;-2.669598506136458E+000;3.919386090653100E+001;
8.035000000000000E+007;-2.594199374984145E+000;3.732702971251573E+001;
8.038500000000000E+007;-2.616673629908237E+000;3.656456290663240E+001;
8.042000000000000E+007;-2.656033159515487E+000;3.734655911288905E+001;
8.045500000000000E+007;-2.661446714538625E+000;3.603064326255600E+001;
8.049000000000000E+007;-2.662865760535111E+000;3.621194678893418E+001;
8.052500000000000E+007;-2.705278348620247E+000;3.512566519390434E+001;
8.056000000000000E+007;-2.743200752363506E+000;3.505083143580817E+001;
8.059500000000000E+007;-2.793829972549414E+000;3.584185256644061E+001;
8.063000000000000E+007;-2.785663648748838E+000;3.471325250680605E+001;
8.066500000000000E+007;-2.738476569352171E+000;3.245791079371423E+001;
8.070000000000000E+007;-2.736393383243720E+000;3.211493503095213E+001;
8.073500000000000E+007;-2.813529117935179E+000;3.197661617168468E+001;
8.077000000000000E+007;-2.856516481412533E+000;3.313371408470455E+001;
8.080500000000000E+007;-2.866407637188801E+000;3.263519193681513E+001;
8.084000000000000E+007;-2.900211554080526E+000;3.171263243252456E+001;
8.087500000000000E+007;-2.897192608616894E+000;2.989675239525230E+001;
8.091000000000000E+007;-2.938086325122536E+000;3.069877948093568E+001;
8.094500000000000E+007;-2.912158736835707E+000;2.943301825893312E+001;
8.098000000000000E+007;-2.951068140524044E+000;2.912495029598013E+001;
8.101500000000000E+007;-2.979107970011267E+000;2.828482128883183E+001;
