# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;
8.000000000000000E+007;-6.867456563569713E-001;-1.445742048002955E+002;
8.004500000000000E+007;-7.298571751887568E-001;-1.465473739905811E+002;
8.009000000000000E+007;-6.866847060961209E-001;-1.457995995834471E+002;
8.013500000000000E+007;-6.788122957109614E-001;-1.464346718883370E+002;
8.018000000000000E+007;-7.285327254594000E-001;-1.471096419866165E+002;
8.022500000000000E+007;-6.682087147081282E-001;-1.464936615182998E+002;
8.027000000000000E+007;-7.259799826256126E-001;-1.475909862862745E+002;
8.031500000000000E+007;-6.761972088727836E-001;-1.472101283034672E+002;
8.036000000000000E+007;-7.171373623490247E-001;-1.475490028718482E+002;
8.040500000000000E+007;-7.248679643359954E-001;-1.486713082096209E+002;
8.045000000000000E+007;-7.421736998482744E-001;-1.487642480193145E+002;
8.049500000000000E+007;-7.430042168721176E-001;-1.498077984109397E+002;
8.054000000000000E+007;-7.214080986390349E-001;-1.489483284099718E+002;
8.058500000000000E+007;-7.413029336106586E-001;-1.495048758174110E+002;
8.063000000000000E+007;-6.995916145223008E-001;-1.499564139648242E+002;
8.067500000000000E+007;-7.211458718882962E-001;-1.501303068633290E+002;
8.072000000000000E+007;-7.269158622931909E-001;-1.504208875560529E+002;
8.076500000000000E+007;-7.365260246631356E-001;-1.502711395952038E+002;
8.081000000000000E+007;-7.134133588552347E-001;-1.500743138022995E+002;
8.085500000000000E+007;-7.126828459837069E-001;-1.510955671265552E+002;
8.090000000000000E+007;-6.918491433332166E-001;-1.510171303541681E+002;
8.094500000000000E+007;-7.139795375127199E-001;-1.520655326159881E+002;
8.099000000000000E+007;-7.411031852418322E-001;-1.527627740888690E+002;
8.103500000000000E+007;-6.875772049052144E-001;-1.511639001495133E+002;
8.108000000000000E+007;-7.114914820054844E-001;-1.520753109780453E+002;
8.112500000000000E+007;-7.406915468641551E-001;-1.537559043686199E+002;
8.117000000000000E+007;-7.823360314063975E-001;-1.552319266741662E+002;
8.121500000000000E+007;-7.433250649736382E-001;-1.538994751597511E+002;
8.126000000000000E+007;-7.366926359914877E-001;-1.546473388407849E+002;
8.130500000000000E+007;-7.773397820434896E-001;-1.562450695670989E+002;
8.135000000000000E+007;-6.965810490422464E-001;-1.540249443749743E+002;
8.139500000000000E+007;-7.553325552939093E-001;-1.561778694933038E+002;
8.144000000000000E+007;-7.005622655600394E-001;-1.556310578833443E+002;
8.148500000000000E+007;-7.542293086447829E-001;-1.561191987347251E+002;
8.153000000000000E+007;-7.872874898393529E-001;-1.569532834308954E+002;
8.157500000000000E+007;-7.938391449547509E-001;-1.569992042693702E+002;
8.162000000000000E+007;-8.019548029686637E-001;-1.582065631920828E+002;
8.166500000000000E+007;-8.050577695936284E-001;-1.594314906926658E+002;
8.171000000000000E+007;-7.773846640691632E-001;-1.574898641943651E+002;
8.175500000000000E+007;-7.768822397819821E-001;-1.591722114453321E+002;
8.180000000000000E+007;-8.285782227279354E-001;-1.597315298126951E+002;
8.184500000000000E+007;-8.148162328074917E-001;-1.594351551681108E+002;
8.189000000000000E+007;-7.831441666021508E-001;-1.593576259862032E+002;
8.193500000000000E+007;-7.483418475403382E-001;-1.582965399962048E+002;
8.198000000000000E+007;-8.318049331227381E-001;-1.620344419527153E+002;
8.202500000000000E+007;-8.035964951024379E-001;-1.608821433220806E+002;
8.207000000000000E+007;-8.261946240399301E-001;-1.611161690390739E+002;
8.211500000000000E+007;-8.296518383650582E-001;-1.620663951526228E+002;
8.216000000000000E+007;-8.727004348581209E-001;-1.624989535589163E+002;
8.220500000000000E+007;-8.339550134603687E-001;-1.626131214185666E+002;
8.225000000000000E+007;-8.317247490075909E-001;-1.623007464643339E+002;
8.229500000000000E+007;-8.717232373438481E-001;-1.636164654292921E+002;
8.234000000000000E+007;-8.656881111172885E-001;-1.654238637199745E+002;
8.238500000000000E+007;-8.225182378124596E-001;-1.637081175890683E+002;
8.243000000000000E+007;-8.777664750000168E-001;-1.638734384127602E+002;
8.247500000000000E+007;-8.562765003833975E-001;-1.643708127568390E+002;
8.252000000000000E+007;-8.627690365859776E-001;-1.652871487854822E+002;
8.256500000000000E+007;-8.924311882615860E-001;-1.658436203250434E+002;
8.261000000000000E+007;-9.179764869170863E-001;-1.664439714484007E+002;
8.265500000000000E+007;-9.194135083658243E-001;-1.682291991924801E+002;
8.270000000000000E+007;-9.683170960546308E-001;-1.679522326641608E+002;
8.274500000000000E+007;-9.712742156777400E-001;-1.698078034077736E+002;
8.279000000000000E+007;-9.386319821924436E-001;-1.682999769837717E+002;
8.283500000000000E+007;-9.767290280290764E-001;-1.694687407428106E+002;
8.288000000000000E+007;-9.779050260936550E-001;-1.696357028533745E+002;
8.292500000000000E+007;-1.013246236415921E+000;-1.714337833274582E+002;
8.297000000000000E+007;-1.046324460248326E+000;-1.732762236359837E+002;
8.301500000000000E+007;-1.054592309298755E+000;-1.731827879942581E+002;
8.306000000000000E+007;-1.060521692999413E+000;-1.725906004151813E+002;
8.310500000000000E+007;-1.131439541888707E+000;-1.743170932495772E+002;
8.315000000000000E+007;-1.096817217402680E+000;-1.738060958735745E+002;
8.319500000000000E+007;-1.140264719259810E+000;-1.757621421697083E+002;
8.324000000000000E+007;-1.143206108383742E+000;-1.744676809008965E+002;
8.328500000000000E+007;-1.164547844946142E+000;-1.750376070418503E+002;
8.333000000000000E+007;-1.250681978475144E+000;-1.786952048765928E+002;
8.337500000000000E+007;-1.260496005939565E+000;-1.780291443652934E+002;
8.342000000000000E+007;-1.287819425644669E+000;-1.787048912373167E+002;
8.346500000000000E+007;-1.347351777895435E+000;1.795762067096452E+002;
8.351000000000000E+007;-1.392963433426797E+000;1.784089772858334E+002;
8.355500000000000E+007;-1.435294548894069E+000;1.774805249368012E+002;
8.360000000000000E+007;-1.492112832455605E+000;1.770136982812375E+002;
8.364500000000000E+007;-1.549079440019126E+000;1.760810738315980E+002;
8.369000000000000E+007;-1.580327831815094E+000;1.749298347622012E+002;
8.373500000000000E+007;-1.659605604523136E+000;1.746709466011939E+002;
8.378000000000000E+007;-1.783779355567950E+000;1.721134666427710E+002;
8.382500000000000E+007;-1.819098962667531E+000;1.706700579464702E+002;
8.387000000000000E+007;-1.918771479118949E+000;1.717662902213024E+002;
8.391500000000000E+007;-2.002121776966594E+000;1.694962617449886E+002;
8.396000000000000E+007;-2.109776947910531E+000;1.687231150476941E+002;
8.400500000000000E+007;-2.285702251518467E+000;1.656447637231232E+002;
8.405000000000000E+007;-2.455404136213319E+000;1.624082377321284E+002;
8.409500000000000E+007;-2.614512437625251E+000;1.610314281304642E+002;
8.414000000000000E+007;-2.836646876966114E+000;1.604398722974470E+002;
8.418500000000000E+007;-3.090456969996904E+000;1.570556770637432E+002;
8.423000000000000E+007;-3.362258077506387E+000;1.549405977400093E+002;
8.427500000000000E+007;-3.732051268963294E+000;1.506845542918191E+002;
8.432000000000000E+007;-4.085387020740369E+000;1.479545102675365E+002;
8.436500000000000E+007;-4.527585852256537E+000;1.475259699186299E+002;
8.441000000000000E+007;-5.033201626074397E+000;1.434080211979919E+002;
8.445500000000000E+007;-5.696613882743087E+000;1.400189139108495E+002;
8.450000000000000E+007;-6.434030993784936E+000;1.345932209078951E+002;
8.454500000000000E+007;-7.480488354759903E+000;1.332571529744284E+002;
8.459000000000000E+007;-8.655735107079794E+000;1.286487760500245E+002;
8.463500000000000E+007;-1.022886200729901E+001;1.225638546617259E+002;
8.468000000000000E+007;-1.248978056367478E+001;1.187289914743382E+002;
8.472500000000000E+007;-1.507930934363464E+001;1.132580725738791E+002;
