# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;
8.000000000000000E+007;-8.151608397206247E-001;-1.529292277864682E+002;
8.004500000000000E+007;-8.041880503874618E-001;-1.538658918624457E+002;
8.009000000000000E+007;-8.885227220710796E-001;-1.548302496294585E+002;
8.013500000000000E+007;-8.294421852950058E-001;-1.547625504379513E+002;
8.018000000000000E+007;-8.755838417293574E-001;-1.561187896662268E+002;
8.022500000000000E+007;-8.416335794813165E-001;-1.555342933015225E+002;
8.027000000000000E+007;-8.283618241310661E-001;-1.555262791489089E+002;
8.031500000000000E+007;-8.867488614779360E-001;-1.584087149290272E+002;
8.036000000000000E+007;-8.356023545372234E-001;-1.562627225353562E+002;
8.040500000000000E+007;-8.691692144106471E-001;-1.577135095435466E+002;
8.045000000000000E+007;-8.377537327936673E-001;-1.563215164818742E+002;
8.049500000000000E+007;-9.246969578701491E-001;-1.594142913947595E+002;
8.054000000000000E+007;-9.311200311741616E-001;-1.591109555735128E+002;
8.058500000000000E+007;-8.640893161288858E-001;-1.581598134358470E+002;
8.063000000000000E+007;-9.451297042466014E-001;-1.598117786485638E+002;
8.067500000000000E+007;-9.425944576835620E-001;-1.607799278013897E+002;
8.072000000000000E+007;-9.913993414809834E-001;-1.620369382451233E+002;
8.076500000000000E+007;-1.006598977691446E+000;-1.619252740804984E+002;
8.081000000000000E+007;-9.951088201279102E-001;-1.621922278098719E+002;
8.085500000000000E+007;-9.821866048204413E-001;-1.620613985560487E+002;
8.090000000000000E+007;-1.047646133517677E+000;-1.639696869653898E+002;
8.094500000000000E+007;-1.038345576501924E+000;-1.633238516329349E+002;
8.099000000000000E+007;-1.063332906621740E+000;-1.649420955979399E+002;
8.103500000000000E+007;-1.154349545194686E+000;-1.676006422614349E+002;
8.108000000000000E+007;-1.159753815877951E+000;-1.678168272802310E+002;
8.112500000000000E+007;-1.217489251320436E+000;-1.687435927078217E+002;
8.117000000000000E+007;-1.182050533357856E+000;-1.674450759335095E+002;
8.121500000000000E+007;-1.221638043102824E+000;-1.693870032075054E+002;
8.126000000000000E+007;-1.201251320122546E+000;-1.682540898193959E+002;
8.130500000000000E+007;-1.299667928999970E+000;-1.708756333381247E+002;
8.135000000000000E+007;-1.367571750550761E+000;-1.719896739073090E+002;
8.139500000000000E+007;-1.417949391566831E+000;-1.728158757310093E+002;
8.144000000000000E+007;-1.438263734842712E+000;-1.729484725100198E+002;
8.148500000000000E+007;-1.484485287457908E+000;-1.735498544108368E+002;
8.153000000000000E+007;-1.563609658125184E+000;-1.754395230623112E+002;
8.157500000000000E+007;-1.652035047696947E+000;-1.770516580777556E+002;
8.162000000000000E+007;-1.686304742005040E+000;-1.769072068284478E+002;
8.166500000000000E+007;-1.867356773350954E+000;-1.796904070778135E+002;
8.171000000000000E+007;-1.989506965759868E+000;1.773033483227457E+002;
8.175500000000000E+007;-2.059769732077885E+000;1.776114077357659E+002;
8.180000000000000E+007;-2.154640464946440E+000;1.782547813027793E+002;
8.184500000000000E+007;-2.346561020236738E+000;1.744293448061758E+002;
8.189000000000000E+007;-2.562263148973511E+000;1.730512972613746E+002;
8.193500000000000E+007;-2.759459276491815E+000;1.704704999079604E+002;
8.198000000000000E+007;-2.958070542748041E+000;1.690669475630551E+002;
8.202500000000000E+007;-3.258033417839896E+000;1.670794311532675E+002;
8.207000000000000E+007;-3.595696758129684E+000;1.640327885364051E+002;
8.211500000000000E+007;-4.000577366441010E+000;1.594570143166687E+002;
8.216000000000000E+007;-4.459951961703657E+000;1.584054023450646E+002;
8.220500000000000E+007;-5.083846587540785E+000;1.549244504191335E+002;
8.225000000000000E+007;-5.792299185326653E+000;1.518149437736391E+002;
8.229500000000000E+007;-6.534164387663522E+000;1.486380286904688E+002;
