# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;
8.100000000000000E+007;-4.914580211366091E+000;-1.209740215459328E+001;
8.102500000000000E+007;-4.817650827566136E+000;-1.125244589823827E+001;
8.105000000000000E+007;-4.749351294963329E+000;-1.224620466737003E+001;
8.107500000000000E+007;-4.702972059352850E+000;-1.191311864311312E+001;
8.110000000000000E+007;-4.523747244406803E+000;-1.350161292534296E+001;
8.112500000000000E+007;-4.556008161988238E+000;-9.670652263850737E+000;
8.115000000000000E+007;-4.444617232173084E+000;-1.156903463349888E+001;
8.117500000000000E+007;-4.339796766641434E+000;-1.126054003018649E+001;
8.120000000000000E+007;-4.219415646562791E+000;-1.314374543708846E+001;
8.122500000000000E+007;-4.255401098031293E+000;-1.157346263431225E+001;
8.125000000000000E+007;-4.196314486149934E+000;-1.248766262218076E+001;
8.127500000000000E+007;-4.118601301623532E+000;-1.465965813299934E+001;
8.130000000000000E+007;-4.070972958845857E+000;-1.405108014402713E+001;
8.132500000000000E+007;-4.052089081796666E+000;-1.407353625902889E+001;
8.135000000000000E+007;-4.099096910335312E+000;-1.375154259077576E+001;
8.137500000000000E+007;-4.134835192016917E+000;-1.602204351982632E+001;
8.140000000000000E+007;-4.092162764538188E+000;-1.612247442481904E+001;
8.142500000000000E+007;-4.100465115242868E+000;-1.623299004836043E+001;
8.145000000000000E+007;-4.098009060540606E+000;-1.842511248121111E+001;
8.147500000000000E+007;-4.008147143158563E+000;-2.060739276224580E+001;
8.150000000000000E+007;-4.171806689566190E+000;-2.040277269209662E+001;
8.152500000000000E+007;-4.217651937384285E+000;-1.972951225489679E+001;
8.155000000000000E+007;-4.201477022709631E+000;-2.255561613543171E+001;
8.157500000000000E+007;-4.276093450363373E+000;-2.129375207317850E+001;
8.160000000000000E+007;-4.253452173268075E+000;-2.261518070003085E+001;
8.162500000000000E+007;-4.350975046683500E+000;-2.263090091924503E+001;
8.165000000000000E+007;-4.364659446216364E+000;-2.482246739989174E+001;
8.167500000000000E+007;-4.501965597367414E+000;-2.430743768896108E+001;
8.170000000000000E+007;-4.557027259407703E+000;-2.469422195851011E+001;
8.172500000000000E+007;-4.613361939316246E+000;-2.532153619397735E+001;
8.175000000000000E+007;-4.627310020133496E+000;-2.623721427329524E+001;
8.177500000000000E+007;-4.733770082027609E+000;-2.702592894604959E+001;
8.180000000000000E+007;-4.797819496098752E+000;-2.715217466686063E+001;
8.182500000000000E+007;-4.889144502747232E+000;-2.704251907207473E+001;
8.185000000000000E+007;-4.953813744724197E+000;-2.753578741465245E+001;
8.187500000000000E+007;-5.046190135430815E+000;-2.815485239133322E+001;
8.190000000000000E+007;-5.108281936236658E+000;-2.961750665325566E+001;
8.192500000000000E+007;-5.117104284317650E+000;-3.029635177441874E+001;
8.195000000000000E+007;-5.291060178609620E+000;-3.086650956293514E+001;
8.197500000000000E+007;-5.330411833155464E+000;-3.054707898543714E+001;
8.200000000000000E+007;-5.377497842447892E+000;-3.112750687635053E+001;
8.202500000000000E+007;-5.468220294781936E+000;-3.271019564380572E+001;
8.205000000000000E+007;-5.647761386307735E+000;-3.341992710923675E+001;
8.207500000000000E+007;-5.674915028980585E+000;-3.319230826452721E+001;
8.210000000000000E+007;-5.786531778536211E+000;-3.552369495747657E+001;
8.212500000000000E+007;-5.924279320762134E+000;-3.388634006309074E+001;
8.215000000000000E+007;-6.037187793444417E+000;-3.484288053053393E+001;
8.217500000000000E+007;-6.102800274268819E+000;-3.439985600864711E+001;
8.220000000000000E+007;-6.195875383423890E+000;-3.629237187176196E+001;
8.222500000000000E+007;-6.360468008850103E+000;-3.755970744643892E+001;
8.225000000000000E+007;-6.473902143153926E+000;-3.777010631201336E+001;
8.227500000000000E+007;-6.613515420885708E+000;-3.905049909570661E+001;
8.230000000000000E+007;-6.781547425433363E+000;-3.945766396746022E+001;
8.232500000000000E+007;-6.861175088135782E+000;-3.937679346338599E+001;
8.235000000000000E+007;-7.016730525180869E+000;-4.160584238434883E+001;
8.237500000000000E+007;-7.156888910733680E+000;-3.983845987595402E+001;
8.240000000000000E+007;-7.268199887670453E+000;-4.239707663528226E+001;
8.242500000000000E+007;-7.394293330664192E+000;-4.042560008968542E+001;
8.245000000000000E+007;-7.600230660000975E+000;-4.289539930558863E+001;
8.247500000000000E+007;-7.684392554781664E+000;-4.387129578437615E+001;
8.250000000000000E+007;-7.755172819620684E+000;-4.458262407088901E+001;
8.252500000000000E+007;-8.049717557332242E+000;-4.404598383075327E+001;
8.255000000000000E+007;-8.124003351204019E+000;-4.551447260927312E+001;
8.257500000000000E+007;-8.346085890105112E+000;-4.646471973653354E+001;
8.260000000000000E+007;-8.374991427696378E+000;-4.684093586383882E+001;
8.262500000000000E+007;-8.731633829432328E+000;-4.711904152552673E+001;
8.265000000000000E+007;-8.896141188759863E+000;-4.764383066524689E+001;
8.267500000000000E+007;-9.090489401748936E+000;-4.930767081689202E+001;
8.270000000000000E+007;-9.288418148684059E+000;-4.867368809535001E+001;
8.272500000000000E+007;-9.471439020842237E+000;-4.995697708132935E+001;
8.275000000000000E+007;-9.609356082085219E+000;-5.118528800627932E+001;
8.277500000000000E+007;-9.892163942181361E+000;-5.176425436773692E+001;
8.280000000000000E+007;-1.002654226135999E+001;-5.391629867829017E+001;
8.282500000000000E+007;-1.036041342528902E+001;-5.270145718733819E+001;
8.285000000000000E+007;-1.057085950260113E+001;-5.462683558907917E+001;
8.287500000000000E+007;-1.083393365664374E+001;-5.587057381235277E+001;
8.290000000000000E+007;-1.099885701551557E+001;-5.583983403800726E+001;
8.292500000000000E+007;-1.134069374140233E+001;-5.708262899049529E+001;
8.295000000000000E+007;-1.166077281294438E+001;-5.895780023199222E+001;
8.297500000000000E+007;-1.181748845011124E+001;-6.009872746399669E+001;
8.300000000000000E+007;-1.213354039822341E+001;-6.069524666567664E+001;
8.302500000000000E+007;-1.247390163511822E+001;-6.056880070663109E+001;
8.305000000000000E+007;-1.274986323156935E+001;-6.084287335157075E+001;
8.307500000000000E+007;-1.320680040568417E+001;-6.412384814789819E+001;
8.310000000000000E+007;-1.354862818031526E+001;-6.462114088154881E+001;
8.312500000000000E+007;-1.390049314542547E+001;-6.542129346159274E+001;
8.315000000000000E+007;-1.413404380659500E+001;-6.602523627981132E+001;
8.317500000000000E+007;-1.456969154852677E+001;-6.855495742289878E+001;
8.320000000000000E+007;-1.500328823703544E+001;-6.909477337491872E+001;
8.322500000000000E+007;-1.545775075425746E+001;-7.022736506995919E+001;
8.325000000000000E+007;-1.584407966923089E+001;-7.270596636201279E+001;
8.327500000000000E+007;-1.619486924136713E+001;-7.463693100709706E+001;
8.330000000000000E+007;-1.692644068533904E+001;-7.546808521089464E+001;
8.332500000000000E+007;-1.727349405632141E+001;-7.596904237045797E+001;
8.335000000000000E+007;-1.793516875334239E+001;-7.855550954910981E+001;
8.337500000000000E+007;-1.827271607307356E+001;-8.100158636397022E+001;
8.340000000000000E+007;-1.910369198667926E+001;-8.340080025644350E+001;
8.342500000000000E+007;-1.976013655036585E+001;-8.703698795263702E+001;
8.345000000000000E+007;-2.068546980579927E+001;-8.874172614564753E+001;
8.347500000000000E+007;-2.125989044441408E+001;-9.380885425484135E+001;
8.350000000000000E+007;-2.233735429506676E+001;-9.954913039525403E+001;
8.352500000000000E+007;-2.286985612043413E+001;-1.024365651250386E+002;
8.355000000000000E+007;-2.358682264060870E+001;-1.089453680725972E+002;
8.357500000000000E+007;-2.439364017645643E+001;-1.133028353292470E+002;
8.360000000000000E+007;-2.522064748298493E+001;-1.234991323999545E+002;
8.362500000000000E+007;-2.590433656764862E+001;-1.334253757679997E+002;
8.365000000000000E+007;-2.627512985972918E+001;-1.448692699052038E+002;
8.367500000000000E+007;-2.602921052213677E+001;-1.582533955469845E+002;
8.370000000000000E+007;-2.583079285442121E+001;-1.679373711239728E+002;
8.372500000000000E+007;-2.566622800371927E+001;-1.778538679510093E+002;
8.375000000000000E+007;-2.544701729146766E+001;1.707596203658057E+002;
8.377500000000000E+007;-2.431077070590217E+001;1.677317926341887E+002;
8.380000000000000E+007;-2.324286472869714E+001;1.605936410843982E+002;
8.382500000000000E+007;-2.286149802477166E+001;1.509756888430907E+002;
8.385000000000000E+007;-2.170060381549265E+001;1.463233170908228E+002;
8.387500000000000E+007;-2.084898344504736E+001;1.447529787287279E+002;
8.390000000000000E+007;-2.035169129555004E+001;1.431599042728882E+002;
8.392500000000000E+007;-1.962242101681479E+001;1.392724824349288E+002;
8.395000000000000E+007;-1.926906922961967E+001;1.337934641948610E+002;
8.397500000000000E+007;-1.870676866703261E+001;1.344914730083807E+002;
8.400000000000000E+007;-1.796103720562441E+001;1.285585254205634E+002;
8.402500000000000E+007;-1.727221756784965E+001;1.282601538943193E+002;
8.405000000000000E+007;-1.691535593101384E+001;1.268075751921764E+002;
8.407500000000000E+007;-1.624749583850363E+001;1.262472359681751E+002;
8.410000000000000E+007;-1.579327932126254E+001;1.263214157753130E+002;
8.412500000000000E+007;-1.544867345200658E+001;1.214831798347219E+002;
8.415000000000000E+007;-1.496436381817467E+001;1.223075481240832E+002;
8.417500000000000E+007;-1.468937013573810E+001;1.200662127213903E+002;
8.420000000000000E+007;-1.438005042745922E+001;1.206032366030378E+002;
8.422500000000000E+007;-1.402835328646990E+001;1.196376463929239E+002;
8.425000000000000E+007;-1.360109276034694E+001;1.173788512639721E+002;
8.427500000000000E+007;-1.315278750147083E+001;1.146366358976949E+002;
8.430000000000000E+007;-1.286822947380014E+001;1.135496821535481E+002;
8.432500000000000E+007;-1.276125633409189E+001;1.123919070529632E+002;
8.435000000000000E+007;-1.233212248078360E+001;1.120302946262797E+002;
8.437500000000000E+007;-1.210431424337601E+001;1.110480633639326E+002;
8.440000000000000E+007;-1.168305450167088E+001;1.113263854518438E+002;
8.442500000000000E+007;-1.163095056951772E+001;1.091425330868875E+002;
8.445000000000000E+007;-1.127650505041471E+001;1.092057346501620E+002;
8.447500000000000E+007;-1.109929905296984E+001;1.082725705428124E+002;
8.450000000000000E+007;-1.086898810467887E+001;1.067339868662261E+002;
8.452500000000000E+007;-1.060871621645733E+001;1.084675249628785E+002;
8.455000000000000E+007;-1.042781560338726E+001;1.066227808796939E+002;
8.457500000000000E+007;-1.010998410409919E+001;1.053084851999823E+002;
8.460000000000000E+007;-9.943202948701076E+000;1.038881626060918E+002;
8.462500000000000E+007;-9.826922662161811E+000;1.042606554597726E+002;
8.465000000000000E+007;-9.568304379436627E+000;1.025944683747367E+002;
8.467500000000000E+007;-9.397895562484457E+000;1.031946584977414E+002;
8.470000000000000E+007;-9.258334375356030E+000;1.029295354519935E+002;
8.472500000000000E+007;-9.059425180376035E+000;1.003280370000787E+002;
8.475000000000000E+007;-8.865837768745212E+000;1.009961707134336E+002;
8.477500000000000E+007;-8.724200724272540E+000;9.864271123540891E+001;
8.480000000000000E+007;-8.544001805757244E+000;9.910588525594993E+001;
8.482500000000000E+007;-8.422545587324020E+000;9.850268806333959E+001;
8.485000000000000E+007;-8.263731157046516E+000;9.879757690412659E+001;
8.487500000000000E+007;-8.136293915805023E+000;9.798080308408908E+001;
8.490000000000000E+007;-8.089061675430330E+000;9.630554463956216E+001;
8.492500000000000E+007;-7.859625052919787E+000;9.750210986565848E+001;
8.495000000000000E+007;-7.718105016724253E+000;9.483001319315153E+001;
8.497500000000000E+007;-7.567462483090873E+000;9.579808233800013E+001;
8.500000000000000E+007;-7.453557978921153E+000;9.562686097587674E+001;
8.502500000000000E+007;-7.362812960888519E+000;9.423049695221120E+001;
8.505000000000000E+007;-7.260813450727972E+000;9.481203552760242E+001;
8.507500000000000E+007;-7.150843278358362E+000;9.320331402788999E+001;
